LAST MODIFIED: 3/30/2017,,
shf,shf.2,SCHUFF INTERNATIONAL INC
shf,shf,SCHIFF NUTRITION INTL INC
shfl,shfl,S H F L ENTERTAINMENT INC
shg,shg.1,SUN HEALTHCARE GROUP INC
shg,shg,SHINHAN FINANCIAL GROUP CO LTD
shi,shi,SINOPEC SHANGHAI PETRO CO LTD
ship,ship,SEANERGY MARITIME HOLDINGS CORP
shld,shld,SEARS HOLDINGS CORP
shll,shll,SHELLS SEAFOOD RESTAURANTS INC
shlm,shlm,SCHULMAN A INC
shlo,shlo,SHILOH INDUSTRIES INC
shlr,shlr,SCHULER HOMES INC
shm,shm.1,SHEFFIELD PHARMACEUTICALS INC
shm,shm,SPDR SERIES TRUST
shmn,shmn,SHAMAN PHARMACEUTICALS INC
shmo,shmo,RUSSELL E T F TRUST
shmr,shmr,SHAMIR OPTICAL INDUSTRY LTD
shn,shn.1,SHONEYS INC
sho,sho.1,SHOWPOWER INC
sho,sho,SUNSTONE HOTEL INVESTORS INC NEW
shoc,shoc,SHOCHET HOLDING CORP
shoe,shoe,SHOE PAVILLION INC
shoo,shoo,MADDEN STEVEN LTD
shop,shop.1,SHOPPING COM LTD
shor,shor,SHORETEL INC
shos,shos,SEARS HOMETOWN & OUTLET STRS INC
showe,showe,SHOWSCAN ENTERTAINMENT INC
shp,shp.1,SCHEIN PHARMACEUTICAL INC
shp,shp,SHANGPHARMA CORP
shpg,shpg,SHIRE PLC
shpic,shpic,SPECIALIZED HEALTH PROD INTL INC
shr,shr.1,SCHERER RP CORP
shr,shr,SCHERING A G
shrp,shrp,SHARPER IMAGE CORP
shs,shs,SAUER DANFOSS INC
shse,shse,SUMMIT HOLDING SOUTHEAST INC
shu,shu,SHURGARD STORAGE CENTERS INC
shv,shv,ISHARES TRUST
shva,shva,SHIVA CORP
shvy,shvy,RUSSELL E T F TRUST
shw,shw,SHERWIN WILLIAMS CO
shwc,shwc,SHOWCASE CORP
shx,shx,SHAW INDUSTRIES INC
shy,shy,ISHARES TRUST
shz,shz,CHINA SHEN ZHOU MINING & RES INC
si,si.1,A C M GOVT SPECTRUM FD INC
si,si,SIEMENS A G
sia,sia,SIGNAL APPAREL CO INC
sial,sial,SIGMA ALDRICH CORP
sib,sib,STATEN ISLAND BANCORP INC
sibc,sibc,STATE INVESTORS BANCORP INC
sibi,sibi,SIBIA NEUROSCIENCES INC
sick,sick.1,DIREXION SHARES E T F TRUST
sid,sid,COMPANHIA SIDERURGICA NACIONAL
side,side,ASSOCIATED MATERIAL INC
sidt,sidt,SI DIAMOND TECH INC
sidy,sidy,SCIENCE DYNAMICS CORP
sie,sie,SIERRA HEALTH SERVICES INC
sieb,sieb,SIEBERT FINANCIAL CORP
sif,sif,SIFCO INDUSTRIES INC
sifi,sifi,S I FINANCIAL GROUP INC MD
sify,sify,SIFY TECHNOLOGIES LTD
sig,sig.1,SIGCORP INC
sig,sig,SIGNET JEWELERS LTD
siga,siga.1,SIGMA CIRCUITS INC
siga,siga,S I G A TECHNOLOGIES INC
sigb,sigb,SIGNATURE BRANDS USA INC
sigc,sigc,SYMONS INTERNATIONAL CORP
sigi,sigi,SELECTIVE INSURANCE GROUP INC
sigm,sigm,SIGMA DESIGNS INC
sign,sign,PLASTI LINE INC
sih,sih,S P A ETF TRUST
sihi,sihi,SINOHUB INC
sii,sii,SMITH INTERNATIONAL INC
sij,sij,PROSHARES TRUST
sil,sil.1,APEX SILVER MINES LIMITED
sil,sil,GLOBAL X FUNDS
silc,silc,SILICOM LTD
sili,sili,SILICONIX INC
silj,silj,FACTORSHARES TRUST
silk,silk,SILKNET SOFTWARE INC
silu,silu,SPROTT RESOURCE LENDING CORP
silw,silw,SILENT WITNESS ENTERPRISES LTD
sim,sim,GRUPO SIMEC S A B DE C V
sima,sima,SONICS & MATERIALS INC
simc,simc,SIMCLAR INC
simg,simg,SILICON IMAGE INC
simn,simn,SIMON TRANSPORTATION SVCS INC
simo,simo,SILICON MOTION TECHNOLOGY CORP
simw,simw,SIMWARE INC
sina,sina,SINA CORP
sind,sind,SYNTHETIC INDUSTRIES INC
sinf,sinf,PROSHARES TRUST
sino,sino,SINO GLOBAL SHIPPING AMERICA LTD
sint,sint,S I INTERNATIONAL INC
sipx,sipx,SIPEX CORP
sir,sir.1,SIRROM CAPITAL CORP
sir,sir.2,SIRVA INC
sir,sir,SELECT INCOME REIT
sirf,sirf,SIRF TECHNOLOGY HOLDINGS
siri,siri,SIRIUS X M RADIO INC
sirn,sirn,SIRENA APPAREL GROUP INC
siro,siro,SIRONA DENTAL SYSTEMS INC
sirt,sirt,SIRTRIS PHARMACEUTICALS INC
sisb,sisb,S I S BANCORP INC
sisi,sisi,S I TECHNOLOGIES INC
siteq,siteq,SPECTRASITE HOLDINGS INC
sivb,sivb,S V B FINANCIAL GROUP
sivr,sivr,E T F S SILVER TRUST
six,six.1,SIX FLAGS INC
six,six,SIX FLAGS ENTERTAINMENT CORP
sixr,sixr,SIX RIVERS NATIONAL BANK
siz,siz.1,SIZELER PROPERTY INVESTORS INC
siz,siz,F Q F TRUST
sizl,sizl,STEAKHOUSE PARTNERS INC
sjb,sjb,PROSHARES TRUST
sjf,sjf,PROSHARES TRUST
sjfc,sjfc,SOUTH JERSEY FINANCIAL CORP INC
sjh,sjh.1,STELMAR SHIPPING LTD
sjh,sjh,PROSHARES TRUST
sji,sji,SOUTH JERSEY INDS INC
sjk,sjk,ST JOHN KNITS INC
sjl,sjl,PROSHARES TRUST
sjmb,sjmb,SMUCKER J M CO
sjm,sjm,SMUCKER J M CO
sjnb,sjnb,S J N B FINANCIAL CORP
sjnk,sjnk,SPDR SERIES TRUST
sjoe,sjoe,ST JOSEPH CAPITAL CORP
sjr,sjr,SHAW COMMUNICATIONS INC
sjt,sjt,SAN JUAN BASIN RTY TR
sjw,sjw,S J W CORP
sk,sk.1,SAFETY KLEEN CORP
sk,sk,SAFETY KLEEN CORP NEW
skan,skan,SKANEATELES BANCORP INC
skbi,skbi,SKYSTAR BIO PHARMACEUTICAL CO
skbo,skbo,SKIBO FINANCIAL CORP
skc,skc,SKYLINE CHILI INC
skcb,skcb,SKYLANDS FINANCIAL CORP
skds,skds,SMARTERKIDS COM INC
ske,ske,SPINNAKER EXPLORATION CO
skf,skf,PROSHARES TRUST
skfb,skfb,S & K FAMOUS BRANDS INC
skfr,skfr,S K F AB
gen,gen,SKILLED HEALTHCARE GROUP INC
ski,ski,AMERICAN SKIING CO
skil,skil.1,SKILLSOFT CORP
skil,skil,SKILLSOFT PUB LTD CO
skk,skk.1,SPINNAKER INDUSTRIES INC
skk,skk.2,SPINNAKER INDUSTRIES INC
skk,skk,PROSHARES TRUST
skm,skm,S K TELECOM CO LTD
sko,sko,SHOPKO STORES INC
skor,skor.1,INDEXIQ E T F TRUST
skp,skp,S C P I E HOLDINGS INC
skri,skri,STRIKER INDUSTRIES INC
sks,sks.1,SAKS HOLDINGS INC
sks,sks,SAKS INC
skt,skt,TANGER FACTORY OUTLET CENTERS IN
skul,skul,SKULLCANDY INC
skv,skv,SENTRY TECHNOLOGY CORP
skx,skx,SKECHERS U S A INC
sky,sky,SKYLINE CORP
skye,skye,SKYEPHARMA PLC
skyf,skyf,SKY FINANCIAL GROUP INC
skyl,skyl,SKYLINE MULTIMEDIA ENTMT INC
skym,skym,SKYMALL INC
skyt,skyt,SKYTEL COMMUNICATIONS INC
skyw,skyw,SKYWEST INC
skyy,skyy,FIRST TRUST E T F II
sla,sla,AMERICAN SELECT PORTFOLIO INC
slab,slab.1,SAGE LABORATORIES INC
slab,slab,SILICON LABORATORIES INC
slam,slam,SUBURBAN LODGES AMERICA INC
slb,slb,SCHLUMBERGER LTD
slbt,slbt,RUSSELL E T F TRUST
slca,slca,U S SILICA HOLDINGS INC
slcty,slcty,SELECT SOFTWARE TOOLS LTD
slee,slee,STAN LEE MEDIA INC
slf,slf,SUN LIFE FINANCIAL INC
slfc,slfc,SHORELINE FINANCIAL CORP
slfi,slfi,STERLING FINANCIAL CORP
slg,slg,S L GREEN REALTY CORP
slgk,slgk,SMARTLOGIK GROUP PLC
slgn,slgn,SILGAN HOLDINGS INC
slh,slh,SOLERA HOLDINGS INC
slhn,slhn,STEARNS AND LEHMAN INC
sli,sli.1,S L I INC
sli,sli,S L INDUSTRIES INC
slic,slic,SEMICONDUCTOR LASER INTL CORP
slj,slj,SCRIPPS FINANCIAL CORP
slm,slm,S L M CORP
slmd,slmd,SPACELABS MEDICAL INC
slne,slne,STREAMLINE COM
slnk,slnk,SPECTRALINK CORP
slot,slot,ANCHOR GAMING
slp,slp.1,SUN ENERGY PARTNERS L P
slp,slp,SIMULATIONS PLUS INC
slptc,slptc,SOLOPOINT INC
slr,slr,SOLECTRON CORP
slrc,slrc,SOLAR CAPITAL LTD
slry,slry,SALARY COM INC
sls,sls.1,S L S INTERNATIONAL INC
sls,sls,RIVERSOURCE LASLLE RL EST FD INC
slt,slt.1,SALANT CORP
slt,slt.3,SILVERLINE TECHNOLOGIES LTD
slt,slt,STERLITE INDUSTRIES INDIA LTD
dtrm,dtrm,SELECTICA INC DEL
slti,slti,SURGICAL LASER TECHS INC
sltm,sltm,SOLTA MEDICAL INC
slv,slv.1,SILVERADO FOODS INC
slv,slv,ISHARES TRUST
slvp,slvp,ISHARES INC
slvr,slvr,SILVER DINER INC
slvy,slvy,RUSSELL E T F TRUST
slw,slw.1,ST LAURENT PAPERBOARD INC
slw,slw,SILVER WHEATON CORP
slx,slx,MARKET VECTORS E T F TRUST
slxa,slxa,SOLEXA INC
slxp,slxp,SALIX PHARMACEUTICALS LTD
sly,sly,SPDR SERIES TRUST
slyg,slyg,SPDR SERIES TRUST
slyv,slyv,SPDR SERIES TRUST
sm,sm,S M ENERGY CO
sma,sma,SYMMETRY MEDICAL INC
sman,sman,STANDARD MANAGEMENT CORP
smb,smb,MARKET VECTORS E T F TRUST
smbc,smbc,SOUTHERN MISSOURI BANCORP INC
smbi,smbi,SYMBION INC DE
bdbd,bdbd,BOULDER BRANDS INC
smc,smc,CENTRAL SUN MINING INC
smca,smca,SMITH A O CORP
smcc,smcc,S M C CORP
smcg,smcg,MILLENNIUM INDIA ACQUISIT CO INC
smch,smch,SMART CHOICE AUTOMOTIVE GRP INC
smci,smci.1,SIMULATION SCIENCES INC
smci,smci,SUPER MICRO COMPUTER INC
smcs,smcs,STAR MULTI CARE SERVICES INC
smcxq,smcxq,SPECIAL METALS CORP
smd,smd.1,SUNRISE MEDICAL INC
smd,smd.2,SINGING MACHINE CO INC
smdd,smdd,PROSHARES TRUST
smdi,smdi,SIRENZA MICRODEVICES INC
smdk,smdk,SMARTDISK CORP
sme,sme,SERVICE MERCHANDISE INC
smed,smed.1,SMED INTERNATIONAL INC
smed,smed,SHARPS COMPLIANCE CORP
smf,smf.1,SMART & FINAL INC
smf,smf,SALIENT M L P & ENERGY INFRA FD
smfg,smfg,SUMITOMO MITSUI FINANCIAL GP INC
smg,smg,SCOTTS MIRACLE GRO CO
smh,smh.1,SEMICONDUCTOR HOLDRS TRUST
smh,smh,MARKET VECTORS E T F TRUST
smi,smi.1,SPRINGS INDUSTRIES INC
smi,smi,SEMICONDUCTOR MANUFACT INTL CORP
smidc,smidc,SMITH MIDLAND CORP
smile,smile,STREAMEDIA COMMUNICATIONS INC
smin,smin.1,SOUTHERN MINERAL CORP
smit,smit,SCHMITT INDUSTRIES INC ORE
smk,smk,PROSHARES TRUST
smlp,smlp,SUMMIT MIDSTREAM PARTNERS LP
smm,smm,SALIENT MIDSTREAM & M L P FUND
smmf,smmf,SUMMIT FINANCIAL GROUP INC
smmu,smmu,PIMCO E T F TRUST
smmx,smmx,SYMYX TECHNOLOGIES INC
smn,smn,PROSHARES TRUST
smns,smns,SEMINIS INC
smo,smo,SANTA MONICA BANK
smod,smod.1,SMART MODULAR TECHNOLOGIES INC
smod,smod,SMART MODULAR TECHS W W H INC
smp,smp,STANDARD MOTOR PRODUCTS INC
smpl,smpl.1,SIMPLAYER COM LTD
smpl,smpl,SIMPLICITY BANCORP INC
smps,smps,SIMPSON INDUSTRIES INC
smpx,smpx,SYMPHONIX DEVICES INC
smra,smra,SOMERA COMMUNICATIONS INC
smrt,smrt,STEIN MART INC
sms,sms.1,SHARED MEDICAL SYSTEMS CORP
sms,sms,SIMS METAL MANAGEMENT LTD
smsc,smsc,STANDARD MICROSYSTEMS CORP
smsi,smsi,SMITH MICRO SOFTWARE INC
smt,smt.1,SUMMIT PROPERTIES INC
smt,smt,SMART TECHNOLOGIES INC
smtb,smtb,SMITHTOWN BANCORP INC
smtc,smtc,SEMTECH CORP
smtg,smtg,SOMATOGEN INC
smti,smti,S M T E K INTERNATIONAL INC
smtk,smtk.1,SMARTALK TELESERVICES INC
smtk,smtk,SIMTEK CORP
smtl,smtl,SEMITOOL INC
smtr,smtr,SMARTIRE SYSTEMS INC
smts,smts,SOMANETICS CORP
smtx,smtx,S M T C CORP
smu,smu.1,SIMULA INC
smva,smva,SMEDVIG A S
smvb,smvb,SMEDVIG A S
smxc,smxc,SMITHWAY MOTOR XPRESS CORP
sn,sn.1,SUN COAST INDUSTRIES INC
sn,sn,SANCHEZ ENERGY CORP
sna,sna,SNAP ON INC
snak,snak,INVENTURE FOODS INC
snap,snap.1,SYNAPTIC PHARMACEUTICAL CORP
snax,snax,LINCOLN SNACKS CO
snb,snb.1,SUNBURST HOSPITALITY CORP
snb,snb,S P A ETF TRUST
snbc,snbc,SUN BANCORP INC NJ
snbi,snbi,STATE NATIONAL BANCSHARES INC
snbs,snbs,SUNBASE ASIA INC
snbt,snbt,S N B BANCSHARES INC TX
snc,snc.1,SNYDER COMMUNICATIONS INC
sncr,sncr,SYNCHRONOSS TECHNOLOGIES INC
snda,snda,SHANDA INTERACTIVE ENTMT LTD
sndk,sndk,SANDISK CORP
snds,snds.1,SANDS REGENT
yyy,yyy,EXCHANGE TRADED CONCEPTS TR
sndt,sndt,SAND TECHNOLOGY INC
sndv,sndv,SOUNDVIEW TECH GROUP INC NEW
sne,sne,SONY CORP
snen,snen,SINOENERGY CORP
snet,snet,SOURCINGLINK NET INC
snf,snf,IBERO AMERICA FD INC
snfca,snfca,SECURITY NATIONAL FINANCIAL CORP
sng,sng,SOUTHERN NEW ENGLAND TELECOM
snh,snh,SENIOR HOUSING PROPERTIES TR
snhy,snhy,SUN HYDRAULICS CORP
sni,sni.1,SUN CITY INDS INC
sni,sni,SCRIPPS NETWORKS INTERACTIVE INC
snic,snic,SONIC SOLUTIONS
snkee,snkee,SNAKE EYES GOLF CLUBS INC
snki,snki,SWANK INC
snln,snln,HIGHLAND FUNDS I
snmx,snmx,SENOMYX INC
snn,snn,SMITH & NEPHEW P L C
sno,sno,N E T S TRUST
snp,snp,CHINA PETRO & CHEMICAL CORP
snps,snps,SYNOPSYS INC
snr,snr.1,SUNAIR SERVICES CORP
snra,snra,SONERA CORP
snrr,snrr,SUNTERRA CORP
snrs,snrs,SUNRISE TECHNOLOGIES INTL INC
sns,sns,SUNDSTRAND CORP
snsa,snsa,STOLT NIELSEN S A
snsgc,snsgc,SENSE TECHNOLOGIES INC
snsr,snsr.1,CONTROL DEVICES INC
snss,snss,SUNESIS PHARMACEUTICALS INC
snsta,snsta,SONESTA INTERNATIONAL HOTELS CP
snt,snt.1,SONAT INC
snt,snt,SENESCO TECHNOLOGIES INC
snta,snta,SYNTA PHARMACEUTICALS CORP
sntk,sntk,SENETEK P L C
sntl,sntl,SUPERIOR NATIONAL INS GP INC DE
snto,snto,SENTO CORPORATION
snts,snts,SANTARUS INC
sntvq,sntvq,SUN TELEVISION & APPLIANCES INC
snv,snv,SYNOVUS FINANCIAL CORP
snvt,snvt,SYNAVANT INC
snwl,snwl,SONICWALL INC
snx,snx,SYNNEX CORP
sny,sny.1,SNYDER OIL CORP
sny,sny,SANOFI
so,so,SOUTHERN CO
soa,soa.1,SOUTHERN AFRICA FUND INC
soa,soa,SOLUTIA INC
soap,soap.1,SURREY INC
soap,soap,SOAPSTONE NETWORKS INC
sobi,sobi,SOBIESKI BANCORP INC
soc,soc.1,SUNBEAM CORP
soc,soc,STONELEIGH PARTNERS ACQUISITION
socb,socb,SOUTHCOAST FINANCIAL CORP
socc,socc,SOURCE CAPITAL CORP
socl,socl,GLOBAL X FUNDS
socr,socr,SCAN OPTICS INC
soct,soct,SOCRATES TECHNOLOGIES CORP
soda,soda,SODASTREAM INTERNATIONAL LTD
sodk,sodk,SODAK GAMING INC
sofo,sofo,SONIC FOUNDRY INC
softc,softc,SOFTECH INC
sohu,sohu,SOHU COM INC
soi,soi,SOLUTIA INC
soil,soil,GLOBAL X FUNDS
sol,sol.1,SOLA INTERNATIONAL INC
sol,sol,RENESOLA LTD
solly,solly,DR SOLOMONS GROUP
solp,solp,SOLOMON PAGE GROUP LTD
solrc,solrc,SERENGETI EYEWEAR
somh,somh,SOMERSET HILLS BANCORP
somn,somn,SOMNUS MEDICAL TECHNOLOGIES INC
somr,somr,SOMERSET GROUP INC
somx,somx,SOMAXON PHARMACEUTICALS INC
son,son,SONOCO PRODUCTS CO
sona,sona,SOUTHERN NATIONAL BANCORP VA INC
sonc,sonc,SONIC CORP
sone,sone,S 1 CORP
sono,sono,SONOSITE INC
sons,sons,SONUS NETWORKS INC
sonw,sonw,SONG NETWORKS HOLDING AKTIEBOLAG
sopn,sopn,FIRST SAVINGS BANCORP INC NC
soq,soq,SONDE RESOURCES CORP
sor,sor,SOURCE CAPITAL INC
sorc,sorc,SOURCE INTERLINK COS INC
sorl,sorl,S O R L AUTO PARTS INC
sort,sort,GUNTHER INTERNATIONAL LTD
sos,sos,STORAGE COMPUTER CORP
sosa,sosa,SOMERSET SAVINGS BANK
sosc,sosc,SUBURBAN OSTOMY SUPPLY CO
soss,soss,S O S STAFFING SERVICES INC
sota,sota,STATE OF THE ART INC
sotr,sotr,SOUTHTRUST CORP
sov,sov,SOVEREIGN BANCORP INC
soxl,soxl,DIREXION SHARES E T F TRUST
soxs,soxs,DIREXION SHARES E T F TRUST
soxx,soxx,ISHARES TRUST
soyb,soyb,TEUCRIUM COMMODITY TRUST
sp,sp.1,SPELLING ENTERTAINMENT GROUP INC
sp,sp.2,SPECIALTY LABORATORIES INC
spa,spa,SPARTON CORP
span,span,SPAN AMERICA MEDICAL SYSTEMS INC
spar,spar,SPARTAN MOTORS INC
spazc,spazc,SPATIALIZER AUDIO LABS INC
spb,spb,SPECTRUM BRANDS HOLDINGS INC
spbc,spbc.1,ST PAUL BANCORP INC
spbc,spbc,S P BANCORP INC
spc,spc,SPECTRUM BRANDS INC
spcha,spcha,SPORT CHALET INC
spchb,spchb,SPORT CHALET INC
spct,spct,SPECTRIAN CORP
spd,spd,STANDARD PRODUCTS CO
spde,spde,SPEEDUS CORP
spe,spe,SPECIAL OPPORTUNITIES FD INC
spec,spec,SPECTRUM CONTROL INC
speh,speh,MAY & SPEH INC
spek,spek,SPECS MUSIC INC
spex,spex,SPHERIX INC
spf,spf,STANDARD PACIFIC CORP NEW
spff,spff,GLOBAL X FUNDS
spfo,spfo,SPARTA FOODS INC
spg,spg,SIMON PROPERTY GROUP INC NEW
spgle,spgle,SPIEGEL INC
sph,sph,SUBURBAN PROPANE PARTNERS LP
sphb,sphb,POWERSHARES E T F TRUST II
sphd,sphd,POWERSHARES E T F TRUST II
sphq,sphq,POWERSHARES E T F TRUST
spi,spi.1,SCOTTISH POWER PLC
spi,spi.2,SCOTTISH POWER PLC
spil,spil,SILICONWARE PRECISION INDS CO LT
spila,spila,SILICONWARE PRECISION INDS CO LT
spir,spir,SPIRE CORP
spk,spk,SPIEKER PROPERTIES INC
splh,splh,SPLASH TECHNOLOGY HOLDINGS INC
spli,spli,SPECTRA PHYSICS INC NEW
splk,splk.1,SPANLINK COMMUNICATIONS INC
splk,splk,SPLUNK INC
spln,spln,SPORTSLINE COM INC
splp,splp,STEEL PARTNERS HOLDINGS L P
spls,spls,STAPLES INC
splt,splt,SPLITROCK SERVICES INC
splv,splv,POWERSHARES E T F TRUST II
splx,splx.1,SIMPLEX SOLUTIONS INC
spm,spm.1,SAGA PETROLEUM A S
spm,spm.2,SAGA PETROLEUM A S
spm,spm,SPIRENT COMMUNICATIONS PLC
spmd,spmd,SUPERMEDIA INC
spmt,spmt,SPORTMART INC
spmta,spmta,SPORTMART INC
spn,spn.1,SECURITY PENNSYLVANIA FINL CORP
spn,spn,SUPERIOR ENERGY SERVICES INC
spnc,spnc,SPECTRANETICS CORP
spns,spns,SAPIENS INTERNATIONAL CORP N V
spnt,spnt,SHOPNET COM INC
spor,spor,SPORT HALEY INC
spot,spot,PANAMSAT CORP NEW
spp,spp.1,SAPPI LTD
sppi,sppi,SPECTRUM PHARMACEUTICALS INC
sppp,sppp,SPROTT PHYSICAL PLATN & PALLA TR
sppr,sppr.1,SUPERTEL HOSPITALITY INC
cdor,cdor,SUPERTEL HOSPITALITY INC VA
sppty,sppty,SOUTHERN PACIFIC PETROLEUM NL
spr,spr.1,STERLING CAPITAL CORP
spr,spr,SPIRIT AEROSYSTEMS HOLDINGS INC
sprd,sprd,SPREADTRUM COMMUNICATIONS INC
spri,spri.1,S P R INC
spri,spri,SPORTS RESORTS INTL INC
spro,spro,SMARTPROS LTD
sprs,sprs,SURGE COMPONENTS INC
sprt,sprt,SUPPORT COM INC
sprx,sprx,SPECTRX INC
spsc,spsc,S P S COMMERCE INC
spsg,spsg,SPARTA SURGICAL CORP
spsic,spsic,SPECTRASCIENCE INC
spsn,spsn,SPANSION INC
spss,spss,SPSS INC
spsx,spsx,SUPERIOR ESSEX INC
spta,spta,SPARTA PHARMACEUTICALS INC
sptn,sptn,SPARTAN STORES INC
sptr,sptr,SPECTRAN CORP
spu,spu,SKYPEOPLE FRUIT JUICE INC
spxc,spxc,S P X CORP
spwc,spwc,SPEEDCOM WIRELESS CORP
spwr,spwr,SUNPOWER CORP
spwrb,spwrb,SUNPOWER CORP
spwx,spwx,SPEECHWORKS INTL INC
spwy,spwy,PENSKE MOTORSPORTS INC
spxl,spxl,DIREXION SHARES E T F TRUST
spxs,spxs,DIREXION SHARES E T F TRUST
spxu,spxu,PROSHARES TRUST
spy,spy,SPDR S & P 500 E T F TRUST
spyg,spyg.1,SPYGLASS INC
spyg,spyg,SPDR SERIES TRUST
spyn,spyn,SPINE TECH INC
spyv,spyv,SPDR SERIES TRUST
spze,spze,SPICE ENTERTAINMENT COS INC
spznc,spznc,SPEIZMAN INDUSTRIES INC
sqaa,sqaa,SEQUA CORP
sqab,sqab,SEQUA CORP
sqf,sqf,SELIGMAN QUALITY MUNICIPAL FUND
sqi,sqi,SCIQUEST INC NEW
sqm,sqm,SOCIEDAD QUIMICA & MINERA CHL SA
sqma,sqma,SOCIEDAD QUIMICA Y MINERA DE CHL
sqna,sqna,SEQUANA THERAPEUTICS INC
sqnm,sqnm,SEQUENOM INC
sqns,sqns,SEQUANS COMMUNICATIONS S A
sqnt,sqnt,SEQUENT COMPUTER SYSTEMS INC
sqqq,sqqq,PROSHARES TRUST
sqst,sqst,SCIQUEST INC
sqsw,sqsw,SEQUOIA SOFTWARE CORP
sr,sr.1,STANDARD REGISTER CO
sra,sra.1,STRATUS COMPUTER INC
sra,sra,MERCK SERONO S A
src,src,SPIRIT REALTY CAPITAL INC
srce,srce,1ST SOURCE CORP
srch,srch,U S SEARCH COM INC
srcl,srcl,STERICYCLE INC
srcm,srcm,SOURCE MEDIA INC
srco,srco,SEALRIGHT COMPANY INC
srcp,srcp,SOURCECORP INC
srdx,srdx,SURMODICS INC
sre,sre,SEMPRA ENERGY
srev,srev,SERVICESOURCE INTERNATIONAL INC
srf,srf,CUSHING ROYALTY & INCOME FUND
sri,sri,STONERIDGE INC
srk,srk,SERACARE INC
srls,srls,SERACARE LIFE SCIENCES INC NEW
srm,srm,SENSORMATIC ELECTRONICS CORP
srmie,srmie,SWISSRAY INTERNATIONAL INC
srn,srn,SOUTHERN BANC INC
srna,srna,SERENA SOFTWARE INC
sro,sro.1,SPIGADORO INC
sro,sro,D W S RREEF REAL EST FD II INC
srp,srp,SIERRA PACIFIC RESOURCES
srpt,srpt,SAREPTA THERAPEUTICS INC
srq,srq,D W S RREEF REAL ESTATE FD INC
srr,srr,STRIDE RITE CORP
srrcf,srrcf,STAR RESOURCES CORP
srrif,srrif,SYNERGY RENEWABLE RESOURCES INC
srs,srs.1,A R V ASSISTED LIVING INC
srs,srs,PROSHARES TRUST
srsl,srsl,S R S LABS INC
srsv,srsv,SOURCE SERVICES CORP
srt,srt,STARTEK INC
srtie,srtie,SUNRISE TELECOM INC
srtr,srtr,SENIOR TOUR PLAYERS DEV INC
srty,srty,PROSHARES TRUST
srv,srv,CUSHING M L P TOTAL RETURN FUND
srvy,srvy,GREENFIELD ONLINE INC
srw,srw,SMITH CHARLES E RESDNTL RLTY INC
srx,srx,S R A INTERNATIONAL INC
srxa,srxa,S R TELECOM INC
sry,sry,SURETY CAPITAL CORP
srz,srz,SUNRISE SENIOR LIVING INC
ssa,ssa,SAATCHI & SAATCHI PLC
ssag,ssag,S S A GLOBAL TECHNOLOGIES INC
ssam,ssam,ADVISORSHARES TRUST
ssax,ssax,SYSTEM SOFTWARE ASSOC INC
ssb,ssb.1,SCOTLAND BANCORP INC
ssbi,ssbi,SUMMIT STATE BANK
ssbx,ssbx,SILVER STATE BANCORP
ssc,ssc,SUNSHINE MINING & REFINING CO
sscc,sscc,SMURFIT STONE CONTAINER CORP NEW
ssd,ssd,SIMPSON MANUFACTURING CO INC
sse,sse.1,SOUTHERN CONNECTICUT BANCORP INC
sset,sset,S S E TELECOM INC
ssfc,ssfc,SOUTH STREET FINANCIAL CORP
ssfn,ssfn,STEWARDSHIP FINANCIAL CORP
ssg,ssg,PROSHARES TRUST
ssgi,ssgi,STRATEGIC SOLUTIONS GROUP INC
ssh,ssh,SUNSHINE HEART INC
ssi,ssi.1,SUNSTONE HOTEL INVESTORS INC
ssi,ssi.2,SPECTRASITE INC
ssi,ssi,STAGE STORES INC
ssii,ssii,SOUND SOURCE INTERACTIVE INC
ssk,ssk,S P A ETF TRUST
ssl,ssl,SASOL LTD
ssli,ssli,SOUTHERN SECURITY LIFE INS CO
ssm,ssm,STONE STREET BANCORP INC
ssn,ssn.1,SONUS CORP
ssn,ssn,SAMSON OIL & GAS LTD
ssnc,ssnc.1,SS & C TECHNOLOGIES INC
ssnc,ssnc,S S & C TECHNOLOGIES HLDGS INC
sso,sso,PROSHARES TRUST
ssol,ssol,SMARTSERV ONLINE INC
ssp,ssp,SCRIPPS E W CO OHIO
sspe,sspe,SOFTWARE SPECTRUM INC
sspi,sspi,SPECTRUM SIGNAL PROCESSING INC
sspx,sspx,S S P SOLUTIONS INC
ssri,ssri,SILVER STANDARD RESOURCES INC
ssrx,ssrx,3SBIO INC
sss,sss,SOVRAN SELF STORAGE INC
sssw,sssw,SILVERSTREAM SOFTWARE INC
sst,sst.1,SHELTER COMPONENTS CP
sst,sst,SPDR SERIES TRUST
ssti,ssti,SILICON STORAGE TECHNOLOGY INC
sstk,sstk,SHUTTERSTOCK INC
sstr,sstr,SILVERSTAR HOLDINGS LTD
ssw,ssw.1,STERLING SOFTWARE INC
ssw,ssw,SEASPAN CORP
ssy,ssy,SUNLINK HEALTH SYSTEMS INC
ssys,ssys,STRATASYS LTD
st,st.1,S P S TECHNOLOGIES INC
st,st,SENSATA TECHNOLOGIES HOLDING N V
sta,sta,STARTER CORP
staa,staa,STAAR SURGICAL CO
stad,stad,STUDENT ADVANTAGE INC
stag,stag,STAG INDUSTRIAL INC
sp,sp,STANDARD PARKING CORP
star,star.1,LONE STAR STEAKHOUSE & SALOON IN
star,star.2,STARENT NETWORKS CORP
stat,stat,I STAT CORP
